#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 02 24 04 04  80  7.0  9.0   1.4     5    MM  MM 1029.5   2.1   4.2    MM  1.6   MM    MM
2016 02 24 03 04  90  7.0  9.0   1.3     5    MM  MM 1030.4   1.7   4.3    MM  1.6   MM    MM
2016 02 24 02 04 100  7.0  9.0   1.1     5    MM  MM 1031.0   1.4   4.3    MM  1.6   MM    MM
2016 02 24 01 04 100  7.0  8.0   1.0     5    MM  MM 1031.6   1.4   4.3    MM  1.6   MM    MM
2016 02 24 00 04 110  6.0  8.0   0.9     5    MM  MM 1031.7   1.8   4.3    MM  1.6   MM    MM
2016 02 23 23 04 100  7.0  8.0   1.2    11    MM  MM 1031.2   2.0   4.3    MM  1.6   MM    MM
2016 02 23 22 04 100  6.0  7.0   1.4    11    MM  MM 1030.9   2.1   4.3    MM  1.6   MM    MM
2016 02 23 21 04 130  6.0  8.0   1.4    11    MM  MM 1031.4   2.1   4.3    MM  1.6   MM    MM
2016 02 23 20 04 120  6.0  7.0   0.7     4    MM  MM 1031.6   2.1   4.3    MM  1.6   MM    MM
2016 02 23 19 04 120  4.0  5.0   0.8     5    MM  MM 1031.1   2.0   4.3    MM  1.6   MM    MM
2016 02 23 18 04 120  4.0  5.0   0.8     5    MM  MM 1031.0   1.8   4.3    MM  1.6   MM    MM
2016 02 23 17 04  30  7.0 11.0   1.1     4    MM  MM 1031.1  -0.2   4.3    MM  1.6   MM    MM
2016 02 23 16 04  30  9.0 11.0   1.1     4    MM  MM 1031.8  -1.7   4.3    MM  1.6   MM    MM
2016 02 23 15 04  30  9.0 11.0   1.0     5    MM  MM 1031.8  -2.0   4.3    MM  1.6   MM    MM
2016 02 23 14 04  30  9.0 11.0   1.1     5    MM  MM 1032.0  -2.2   4.2    MM  1.6   MM    MM
2016 02 23 13 04  30  9.0 11.0   1.0     5    MM  MM 1031.9  -2.0   4.3    MM  1.6   MM    MM
2016 02 23 12 04  40  7.0  8.0   1.1     5    MM  MM 1032.0  -1.0   4.4    MM  1.6   MM    MM
2016 02 23 11 04  50  7.0  9.0   0.9     5    MM  MM 1030.9  -1.5   4.4    MM  1.6   MM    MM
2016 02 23 10 04  50  8.0  9.0   1.0     4    MM  MM 1030.3  -1.9   4.5    MM  1.6   MM    MM
2016 02 23 09 04  50  8.0  9.0   0.9     5    MM  MM 1029.8  -1.8   4.7    MM  1.6   MM    MM
2016 02 23 08 04  50  7.0  9.0   1.5    11    MM  MM 1029.3  -1.5   4.6    MM  1.6   MM    MM
2016 02 23 07 04  40  7.0  9.0   1.0     5    MM  MM 1029.0  -1.5   4.6    MM  1.6   MM    MM
2016 02 23 06 04  40  8.0 10.0   0.9     4    MM  MM 1028.5  -1.4   4.7    MM  1.6   MM    MM
2016 02 23 05 04  50  8.0 10.0   0.8     4    MM  MM 1027.9  -1.0   4.7    MM  1.6   MM    MM
2016 02 23 04 04  40  7.0  9.0   0.6     3    MM  MM 1027.0  -0.4   4.7    MM  1.6   MM    MM
2016 02 23 03 04  40  5.0  6.0   0.5     3    MM  MM 1026.3   0.9   4.8    MM  1.6   MM    MM
2016 02 23 02 04 350  6.0  8.0    MM    MM    MM  MM 1025.8   0.1   4.8    MM  1.6   MM    MM
2016 02 23 01 04 320  7.0  8.0   1.1    11    MM  MM 1025.1   0.5   4.8    MM  1.6   MM    MM
2016 02 23 00 04 300  6.0  7.0   0.8    11    MM  MM 1024.5   1.1   4.8    MM  1.6   MM    MM
2016 02 22 23 04 140  1.0  2.0   1.2    11    MM  MM 1023.7   0.1   4.8    MM  1.6   MM    MM
2016 02 22 22 04 100  3.0  4.0   1.1    11    MM  MM 1021.9   0.1   4.8    MM  1.6   MM    MM
2016 02 22 21 04  90  4.0  5.0   1.0    11    MM  MM 1020.8   0.4   4.8    MM  1.4   MM    MM
2016 02 22 20 04 100  4.0  5.0   1.1    11    MM  MM 1020.0   0.0   4.8    MM  1.6   MM    MM
2016 02 22 19 04 110  4.0  5.0   1.1    11    MM  MM 1019.4  -0.5   4.8    MM  1.6   MM    MM
2016 02 22 18 04  90  3.0  5.0   1.3    11    MM  MM 1019.0  -0.8   4.7    MM  1.6   MM    MM
2016 02 22 17 04  80  3.0  4.0   1.2    11    MM  MM 1019.1  -0.5   4.6    MM  1.6   MM    MM
2016 02 22 16 04  70  4.0  5.0   1.1    11    MM  MM 1019.2  -0.8   4.9    MM  1.6   MM    MM
2016 02 22 15 04  20  3.0  4.0   1.1    11    MM  MM 1019.6  -0.4   4.8    MM  1.6   MM    MM
2016 02 22 14 04  10  4.0  5.0   0.6     4    MM  MM 1019.2  -0.3   4.8    MM  1.6   MM    MM
2016 02 22 13 04  20  5.0  6.0    MM    MM    MM  MM 1018.6  -0.4   4.8    MM  1.6   MM    MM
2016 02 22 12 04 360  5.0  7.0    MM    MM    MM  MM 1017.8   0.0   4.8    MM  1.6   MM    MM
2016 02 22 11 04  10  6.0  7.0   1.3    11    MM  MM 1016.7   0.6   4.8    MM  1.6   MM    MM
2016 02 22 10 04 350  6.0  7.0   1.2    11    MM  MM 1015.9   1.4   4.8    MM  1.6   MM    MM
2016 02 22 09 04 330  5.0  7.0    MM    MM    MM  MM 1015.3   2.0   4.8    MM  1.6   MM    MM
2016 02 22 08 04 300  6.0  7.0   1.4    11    MM  MM 1014.6   2.7   4.8    MM  1.6   MM    MM
2016 02 22 07 04 320  7.0  8.0   1.5    11    MM  MM 1014.7   2.9   4.8    MM  1.6   MM    MM
2016 02 22 06 04 300  6.0  8.0   1.2    11    MM  MM 1014.2   3.5   4.8    MM  1.6   MM    MM
2016 02 22 05 04 280  4.0  5.0   1.1    11    MM  MM 1014.5   3.6   4.8    MM  1.6   MM    MM
2016 02 22 04 04 300  3.0  4.0   1.1    11    MM  MM 1014.3   3.9   4.9    MM  1.6   MM    MM
2016 02 22 03 04 340  4.0  6.0   1.1    11    MM  MM 1013.6   4.1   4.9    MM  1.6   MM    MM
2016 02 22 02 04 320  5.0  5.0   1.1     8    MM  MM 1013.5   4.7   4.8    MM  1.6   MM    MM
2016 02 22 01 04 310  5.0  6.0   1.5    11    MM  MM 1013.5   5.0   4.8    MM  1.6   MM    MM
2016 02 22 00 04 300  5.0  6.0   1.4    11    MM  MM 1013.3   5.5   4.8    MM  1.6   MM    MM
2016 02 21 23 04 310  6.0  7.0   1.6    11    MM  MM 1012.4   5.7   4.8    MM  1.6   MM    MM
2016 02 21 22 04 320  5.0  7.0   1.5    11    MM  MM 1011.3   5.8   4.8    MM  1.6   MM    MM
2016 02 21 21 04 310  6.0  7.0   1.8    11    MM  MM 1011.0   6.2   4.9    MM  1.6   MM    MM
2016 02 21 20 04 290  7.0 10.0   1.4    11    MM  MM 1010.2   7.2   4.9    MM  1.6   MM    MM
2016 02 21 19 04 290  5.0  6.0    MM    MM    MM  MM 1009.2   6.8   4.9    MM  1.6   MM    MM
2016 02 21 18 04 290  7.0 10.0   2.0    11    MM  MM 1008.8   7.0   4.9    MM  1.6   MM    MM
2016 02 21 17 04 290  6.0  8.0    MM    MM    MM  MM 1008.7   7.1   4.9    MM  1.6   MM    MM
2016 02 21 16 04 270  7.0  8.0    MM    MM    MM  MM 1009.0   7.2   4.9    MM  1.6   MM    MM
2016 02 21 15 04 290  6.0  8.0    MM    MM    MM  MM 1008.4   7.3   4.9    MM  1.4   MM    MM
2016 02 21 14 04 270  5.0  6.0   1.5     8    MM  MM 1008.4   7.1   4.8    MM  1.5   MM    MM
2016 02 21 13 04 260  5.0  6.0   1.6    11    MM  MM 1008.1   6.7   4.7    MM  1.6   MM    MM
2016 02 21 12 04 280  5.0  6.0   1.8    11    MM  MM 1007.3   6.8   4.7    MM  1.3   MM    MM
2016 02 21 11 04 270  4.0  6.0   1.7     8    MM  MM 1006.4   7.2   4.6    MM  1.6   MM    MM
2016 02 21 10 04 280  4.0  6.0   1.9     8    MM  MM 1005.9   6.6   4.6    MM  1.6   MM    MM
2016 02 21 09 04 240  5.0  6.0   1.8    11    MM  MM 1005.1   6.7   4.6    MM  1.6   MM    MM
2016 02 21 08 04 240  5.0  6.0   1.9    11    MM  MM 1004.9   6.6   4.6    MM  1.6   MM    MM
2016 02 21 07 04 210  5.0  5.0   1.7    11    MM  MM 1005.0   5.6   4.6    MM  1.6   MM    MM
2016 02 21 06 04 230  4.0  5.0   1.9    11    MM  MM 1005.1   5.6   4.7    MM  1.6   MM    MM
2016 02 21 05 04 210  5.0  6.0    MM    MM    MM  MM 1005.0   6.2   4.7    MM  1.6   MM    MM
2016 02 21 04 04 200  7.0  8.0   1.8     6    MM  MM 1004.9   6.5   4.7    MM  1.6   MM    MM
2016 02 21 03 04 200  8.0  9.0   1.7     6    MM  MM 1005.4   6.6   4.7    MM  1.6   MM    MM
2016 02 21 02 04 190  8.0  9.0   1.6     6    MM  MM 1005.7   6.6   4.7    MM  1.6   MM    MM
2016 02 21 01 04 190  7.0  9.0   1.8     6    MM  MM 1006.1   6.4   4.6    MM  1.6   MM    MM
2016 02 21 00 04 200  7.0  8.0   1.7     8    MM  MM 1006.1   7.0   4.6    MM  1.6   MM    MM
2016 02 20 23 04 200  7.0  8.0   1.9     8    MM  MM 1006.2   6.9   4.6    MM  1.6   MM    MM
2016 02 20 22 04 180  7.0  8.0    MM    MM    MM  MM 1005.6   6.3   4.6    MM  1.6   MM    MM
2016 02 20 21 04 170  8.0  9.0   2.1    11    MM  MM 1005.7   6.2   4.6    MM  1.6   MM    MM
2016 02 20 20 04 170  7.0  8.0   2.2     8    MM  MM 1006.1   6.3   4.7    MM  1.5   MM    MM
2016 02 20 19 04 170  5.0  6.0   1.9    11    MM  MM 1006.8   6.1   4.7    MM  1.6   MM    MM
2016 02 20 18 04 190  6.0  8.0   2.1     8    MM  MM 1007.7   5.9   4.7    MM  1.6   MM    MM
2016 02 20 17 04 200  7.0  8.0   2.1     6    MM  MM 1008.0   5.8   4.7    MM  1.6   MM    MM
2016 02 20 16 04 210  8.0  9.0   2.2     8    MM  MM 1009.2   5.7   4.7    MM  1.6   MM    MM
2016 02 20 15 04 200  9.0 10.0   2.1     6    MM  MM 1009.7   5.8   4.7    MM  1.6   MM    MM
2016 02 20 14 04 180  9.0 11.0   2.3     8    MM  MM 1010.8   5.6   4.7    MM  1.5   MM    MM
2016 02 20 13 04 180 10.0 12.0   2.3     6    MM  MM 1012.1   5.7   4.7    MM  1.6   MM    MM
2016 02 20 12 04 170 11.0 15.0   2.2     6    MM  MM 1013.0   5.5   4.7    MM  1.6   MM    MM
2016 02 20 11 04 170 12.0 14.0   2.2     6    MM  MM 1014.5   5.0   4.7    MM  1.6   MM    MM
2016 02 20 10 04 180 12.0 14.0   2.7     6    MM  MM 1016.2   4.5   4.7    MM  1.6   MM    MM
2016 02 20 09 04 170 12.0 14.0   2.1     6    MM  MM 1017.6   3.8   4.7    MM  1.5   MM    MM
2016 02 20 08 04 180 12.0 14.0   1.8     5    MM  MM 1019.1   3.3   4.7    MM  1.6   MM    MM
2016 02 20 07 04 180 11.0 13.0   1.5     5    MM  MM 1020.7   2.6   4.7    MM  1.6   MM    MM
2016 02 20 06 04 190 10.0 13.0   1.8    11    MM  MM 1022.4   1.5   4.7    MM  1.6   MM    MM
2016 02 20 05 04 190  7.0  9.0   1.9     5    MM  MM 1023.9   0.1   4.8    MM  1.0   MM    MM
2016 02 20 04 04 220 12.0 14.0   1.7     5    MM  MM 1024.8   1.8   4.8    MM  1.6   MM    MM
2016 02 20 03 04 190 11.0 13.0   1.3     5    MM  MM 1024.4   2.4   4.8    MM  1.6   MM    MM
2016 02 20 01 04 170 10.0 12.0   1.6    11    MM  MM 1025.1   2.7   4.8    MM  1.6   MM    MM
2016 02 20 00 04 180  8.0 10.0    MM    MM    MM  MM 1026.1   2.3   4.8    MM  1.6   MM    MM
2016 02 19 23 04 180  7.0  8.0    MM    MM    MM  MM 1026.9   2.1   4.8    MM  1.6   MM    MM
2016 02 19 22 04 170  6.0  7.0    MM    MM    MM  MM 1027.4   1.8   4.8    MM  1.6   MM    MM
2016 02 19 21 04 180  6.0  7.0   1.3    11    MM  MM 1028.3   1.2   4.8    MM  1.6   MM    MM
2016 02 19 20 04 200  5.0  6.0   1.4    11    MM  MM 1029.4   0.6   4.9    MM  1.6   MM    MM
2016 02 19 19 04 190  6.0  7.0   1.5    11    MM  MM 1030.3  -0.3   4.9    MM  1.6   MM    MM
2016 02 19 18 04 210  5.0  6.0   1.4    11    MM  MM 1031.3  -1.0   4.9    MM  1.6   MM    MM
2016 02 19 17 04 200  4.0  5.0   1.3    11    MM  MM 1032.4  -1.5   5.0    MM  1.6   MM    MM
2016 02 19 16 04 180  2.0  2.0   1.4    11    MM  MM 1033.8  -1.6   4.9    MM  1.6   MM    MM
2016 02 19 15 04 280  2.0  3.0   1.4    11    MM  MM 1034.3  -2.7   4.8    MM  1.6   MM    MM
2016 02 19 14 04 360  2.0  3.0   1.3    11    MM  MM 1034.8  -3.0   4.8    MM  1.6   MM    MM
2016 02 19 13 04 360  3.0  4.0   1.4    11    MM  MM 1034.5  -2.9   4.8    MM  1.6   MM    MM
2016 02 19 12 04 340  4.0  5.0   1.4    11    MM  MM 1034.0  -3.9   4.7    MM  1.6   MM    MM
2016 02 19 11 04 330  5.0  7.0    MM    MM    MM  MM 1033.8  -4.1   4.8    MM  1.6   MM    MM
2016 02 19 10 04  20  5.0  7.0   1.7    11    MM  MM 1033.0  -3.3   4.8    MM  1.6   MM    MM
2016 02 19 09 04  20  6.0  8.0   1.7    11    MM  MM 1032.4  -3.6   4.8    MM  1.6   MM    MM
2016 02 19 08 04 360  6.0  8.0    MM    MM    MM  MM 1032.9  -3.6   4.8    MM  1.6   MM    MM
2016 02 19 07 04 360  7.0  9.0   1.0     5    MM  MM 1033.1  -3.4   4.8    MM  1.6   MM    MM
2016 02 19 06 04 350  9.0 11.0   2.0    11    MM  MM 1032.9  -3.1   4.8    MM  1.6   MM    MM
2016 02 19 05 04 360  9.0 10.0   2.2    11    MM  MM 1032.0  -2.8   4.8    MM  1.6   MM    MM
2016 02 19 04 04 350  9.0 11.0    MM    MM    MM  MM 1032.2  -2.7   4.8    MM  1.6   MM    MM
2016 02 19 03 04 360 10.0 11.0   1.9    11    MM  MM 1032.1  -2.3   4.8    MM  1.6   MM    MM
2016 02 19 02 04 350  9.0 11.0   0.9     4    MM  MM 1031.6  -1.4   4.8    MM  1.6   MM    MM
2016 02 19 01 04 350  8.0 10.0    MM    MM    MM  MM 1030.9  -0.8   4.8    MM  1.6   MM    MM
2016 02 19 00 04 350  9.0 11.0    MM    MM    MM  MM 1030.3  -0.2   4.8    MM  1.6   MM    MM
2016 02 18 23 04 350  7.0  9.0   1.9    11    MM  MM 1029.6  -0.1   4.9    MM  1.6   MM    MM
2016 02 18 22 04 360  8.0 10.0    MM    MM    MM  MM 1028.7   0.1   4.9    MM  1.5   MM    MM
2016 02 18 21 04 360  8.0 10.0   1.8    11    MM  MM 1028.0   0.4   4.8    MM  1.4   MM    MM
2016 02 18 20 04 360  6.0  9.0   1.8    11    MM  MM 1027.6   0.2   4.8    MM  1.3   MM    MM
2016 02 18 19 04  10  7.0  9.0    MM    MM    MM  MM 1027.2  -0.4   4.8    MM  1.4   MM    MM
2016 02 18 18 04 340  6.0  8.0   2.2    11    MM  MM 1026.7  -0.3   4.8    MM  1.5   MM    MM
2016 02 18 17 04 320  6.0  8.0   2.1    11    MM  MM 1026.6  -0.5   4.8    MM  1.6   MM    MM
2016 02 18 16 04 310  5.0  8.0   2.0    11    MM  MM 1026.2  -1.3   4.8    MM  1.6   MM    MM
2016 02 18 15 04 310  7.0  9.0   2.2    11    MM  MM 1025.5  -1.6   4.8    MM  1.5   MM    MM
2016 02 18 14 04 310  8.0 10.0   1.9    11    MM  MM 1024.7  -1.6   4.8    MM  1.6   MM    MM
2016 02 18 13 04 310  9.0 11.0   1.9    11    MM  MM 1024.0  -1.1   4.9    MM  1.5   MM    MM
2016 02 18 12 04 300 10.0 12.0    MM    MM    MM  MM 1023.1  -0.3   4.9    MM  1.6   MM    MM
2016 02 18 11 04 300 10.0 12.0    MM    MM    MM  MM 1021.8   0.4   4.9    MM  1.6   MM    MM
2016 02 18 10 04 290  8.0 10.0    MM    MM    MM  MM 1021.3   1.0   4.8    MM  1.6   MM    MM
2016 02 18 09 04 300  7.0  8.0    MM    MM    MM  MM 1020.4   1.0   4.7    MM  1.6   MM    MM
2016 02 18 08 04 290  7.0  9.0    MM    MM    MM  MM 1019.6   1.4   4.6    MM  1.6   MM    MM
2016 02 18 07 04 300  6.0  8.0   2.5    16    MM  MM 1019.2   1.3   4.6    MM  1.6   MM    MM
2016 02 18 06 04 290  5.0  6.0   2.3    11    MM  MM 1018.8   1.1   4.6    MM  1.6   MM    MM
2016 02 18 05 04 300  5.0  6.0   2.1    11    MM  MM 1018.6   1.3   4.6    MM  1.6   MM    MM
2016 02 18 04 04 300  5.0  7.0   2.0    11    MM  MM 1018.3   1.2   4.7    MM  1.6   MM    MM
2016 02 18 03 04 310  6.0  7.0   1.9    11    MM  MM 1017.5   1.2   4.9    MM  1.6   MM    MM
2016 02 18 02 04 300  6.0  8.0   2.0    11    MM  MM 1017.0   1.4   5.1    MM  1.6   MM    MM
2016 02 18 01 04 290  7.0  9.0   2.1    11    MM  MM 1016.3   1.6   5.1    MM  1.6   MM    MM
2016 02 18 00 04 290  8.0  9.0    MM    MM    MM  MM 1015.4   2.3   5.1    MM  1.6   MM    MM
2016 02 17 23 04 310  7.0  8.0   2.2    11    MM  MM 1013.9   3.6   5.2    MM  1.6   MM    MM
2016 02 17 22 04 280  6.0  8.0   2.3    11    MM  MM 1013.3   4.6   5.1    MM  1.6   MM    MM
2016 02 17 21 04 280  3.0  5.0   2.4    11    MM  MM 1012.1   5.2   5.0    MM  1.4   MM    MM
2016 02 17 20 04 300  4.0  5.0   2.2    11    MM  MM 1011.1   5.2   4.8    MM  1.5   MM    MM
2016 02 17 19 04 310  4.0  6.0    MM    MM    MM  MM 1010.8   4.9   4.6    MM  1.4   MM    MM
2016 02 17 18 04 310  4.0  5.0   3.7    16    MM  MM 1010.5   4.7   4.6    MM  1.6   MM    MM
2016 02 17 17 04 310  4.0  6.0   2.9    11    MM  MM 1010.5   4.3   4.5    MM  1.5   MM    MM
2016 02 17 16 04 290  5.0  7.0   3.4    11    MM  MM 1010.6   3.9   4.5    MM  1.6   MM    MM
2016 02 17 15 04 310  5.0  7.0   3.4    11    MM  MM 1010.0   3.2   4.4    MM  1.6   MM    MM
2016 02 17 14 04 310  7.0  9.0   3.0    11    MM  MM 1009.2   2.7   4.4    MM  1.3   MM    MM
2016 02 17 13 04 300  6.0  8.0   3.0    11    MM  MM 1009.0   2.8   4.4    MM  1.6   MM    MM
2016 02 17 12 04 300  7.0  9.0    MM    MM    MM  MM 1007.8   3.0   4.4    MM  1.6   MM    MM
2016 02 17 11 04 270  6.0  7.0   2.8    11    MM  MM 1006.8   2.8   4.3    MM  1.6   MM    MM
2016 02 17 10 04 290  6.0  8.0   2.5    11    MM  MM 1005.0   3.4   4.4    MM  1.6   MM    MM
2016 02 17 09 04 270  6.0  8.0   2.7    11    MM  MM 1004.4   3.6   4.4    MM  1.6   MM    MM
2016 02 17 08 04 260  7.0  8.0   3.2    11    MM  MM 1003.7   4.1   4.5    MM  1.6   MM    MM
2016 02 17 07 04 260  8.0  9.0   3.4    11    MM  MM 1002.8   4.7   4.5    MM  1.6   MM    MM
2016 02 17 06 04 250  8.0 11.0   3.4    11    MM  MM 1003.0   5.6   4.5    MM  1.6   MM    MM
2016 02 17 05 04 250  7.0  9.0   4.0    11    MM  MM 1001.2   6.8   4.6    MM  1.6   MM    MM
2016 02 17 04 04 190  9.0 10.0   4.1    11    MM  MM  998.3   6.9   4.7    MM  1.4   MM    MM
2016 02 17 03 04 190 11.0 13.0   3.8    11    MM  MM  997.8   7.2   4.7    MM  1.4   MM    MM
2016 02 17 02 04 180 12.0 14.0   4.0    11    MM  MM  996.8   7.5   4.7    MM  1.4   MM    MM
2016 02 17 01 04 160 12.0 15.0   4.8    11    MM  MM  996.3   8.1   4.7    MM  1.4   MM    MM
2016 02 17 00 04 150 13.0 16.0   4.2     8    MM  MM  996.3   8.3   4.8    MM  0.8   MM    MM
2016 02 16 23 04 150 15.0 18.0   3.8     8    MM  MM  997.6   8.8   4.8    MM  0.4   MM    MM
2016 02 16 22 04 140 14.0 18.0   3.7     8    MM  MM  999.8   8.4   4.8    MM  1.1   MM    MM
2016 02 16 21 04 140 13.0 16.0   3.5     8    MM  MM 1002.5   8.0   4.7    MM  1.4   MM    MM
2016 02 16 20 04 140 14.0 17.0   3.6     8    MM  MM 1005.5   7.7   4.7    MM  0.5   MM    MM
2016 02 16 19 04 150 12.0 13.0   2.8     8    MM  MM 1008.1   7.6   4.7    MM  0.5   MM    MM
2016 02 16 18 04 150 11.0 14.0   3.2     8    MM  MM 1010.6   7.8   4.6    MM  1.3   MM    MM
2016 02 16 17 04 170 10.0 12.0   2.4     8    MM  MM 1012.9   7.5   4.6    MM  1.3   MM    MM
2016 02 16 16 04 160  6.0  8.0   2.2     8    MM  MM 1014.8   6.9   4.6    MM  1.5   MM    MM
2016 02 16 15 04 170  6.0  8.0   2.3     8    MM  MM 1016.2   6.9   4.6    MM  1.5   MM    MM
2016 02 16 14 04 210  3.0  4.0   2.4     8    MM  MM 1017.1   6.1   4.5    MM  1.4   MM    MM
2016 02 16 13 04  40  4.0  5.0   2.0     8    MM  MM 1017.6   2.7   4.5    MM  1.1   MM    MM
2016 02 16 12 04  10  5.0  6.0   2.0     8    MM  MM 1018.3   0.6   4.5    MM  1.1   MM    MM
2016 02 16 11 04 360  5.0  6.0   2.6     8    MM  MM 1018.8  -0.5   4.5    MM  1.2   MM    MM
2016 02 16 10 04 350  5.0  7.0   2.5     8    MM  MM 1018.9  -0.8   4.6    MM  1.5   MM    MM
2016 02 16 09 04 350  5.0  6.0   2.6     8    MM  MM 1018.8  -1.2   4.6    MM  1.6   MM    MM
2016 02 16 08 04 340  5.0  7.0   2.6     8    MM  MM 1019.5  -0.4   4.7    MM  1.5   MM    MM
2016 02 16 07 04 350  7.0  9.0   1.4     6    MM  MM 1020.2   1.5   4.8    MM  1.1   MM    MM
2016 02 16 06 04  90  6.0  7.0   1.4     5    MM  MM 1021.8   4.2   4.7    MM  1.3   MM    MM
2016 02 16 05 04 110  7.0  9.0   1.2     5    MM  MM 1024.7   1.7   4.7    MM  1.4   MM    MM
2016 02 16 04 04 120  7.0  8.0   1.0     5    MM  MM 1025.7   1.0   4.7    MM  1.3   MM    MM
2016 02 16 03 04 130  7.0  9.0   0.8     4    MM  MM 1027.7   0.9   4.7    MM  1.0   MM    MM
2016 02 16 02 04 140  6.0  8.0   0.7     4    MM  MM 1029.4  -0.6   4.7    MM  0.5   MM    MM
2016 02 16 01 04 150  6.0  8.0   0.7    11    MM  MM 1030.4  -1.9   4.8    MM  1.2   MM    MM
2016 02 16 00 04 170  6.0  8.0   0.4     3    MM  MM 1031.5  -3.0   4.8    MM  1.3   MM    MM
2016 02 15 23 04 180  4.0  6.0   0.4    11    MM  MM 1031.6  -4.1   4.8    MM  1.4   MM    MM
2016 02 15 22 04 190  3.0  5.0    MM    MM    MM  MM 1031.9  -5.0   4.7    MM  1.4   MM    MM
2016 02 15 21 04 210  3.0  5.0   0.5    11    MM  MM 1032.3  -5.5   4.7    MM  1.4   MM    MM
2016 02 15 20 04 210  4.0  6.0   0.6     3    MM  MM 1032.8  -5.8   4.7    MM  1.3   MM    MM
2016 02 15 19 04 210  6.0  8.0   0.5     3    MM  MM 1033.0  -6.5   4.7    MM  1.3   MM    MM
2016 02 15 18 04 210  6.0  8.0   0.5    11    MM  MM 1033.7  -7.4   4.7    MM  1.3   MM    MM
2016 02 15 17 04 200  5.0  7.0   0.4    11    MM  MM 1034.5  -8.2   4.7    MM  1.3   MM    MM
2016 02 15 16 04 220  2.0  4.0   0.4    11    MM  MM 1035.4  -8.9   4.7    MM  1.4   MM    MM
2016 02 15 15 04 220  2.0  4.0   0.4     8    MM  MM 1035.8  -9.6   4.7    MM  1.4   MM    MM
2016 02 15 14 04 240  2.0  4.0   0.3    11    MM  MM 1035.8 -10.3   4.7    MM  1.4   MM    MM
2016 02 15 13 04  MM   MM   MM   0.4    11    MM  MM     MM    MM   4.7    MM   MM   MM    MM
2016 02 15 12 04  MM   MM   MM    MM    MM    MM  MM     MM    MM   4.6    MM   MM   MM    MM
2016 02 15 11 04  MM   MM   MM   0.4    11    MM  MM     MM    MM   4.7    MM   MM   MM    MM
2016 02 15 04 04 290  7.0  8.0   0.6     3    MM  MM 1031.4 -12.6   4.9    MM  1.4   MM    MM
2016 02 15 03 04 290  9.0 11.0   0.7     3    MM  MM 1031.1 -12.7   4.8    MM  1.4   MM    MM
2016 02 15 02 04 300  9.0 11.0   0.7     3    MM  MM 1030.8 -12.6   4.8    MM  1.5   MM    MM
2016 02 15 01 04 290 10.0 14.0   0.7     3    MM  MM 1030.1 -12.3   4.8    MM  1.4   MM    MM
2016 02 15 00 04 290  9.0 11.0   0.8     4    MM  MM 1029.8 -12.0   4.9    MM  1.6   MM    MM
2016 02 14 23 04 290  9.0 12.0   1.0     4    MM  MM 1029.0 -11.7   5.0    MM  1.6   MM    MM
2016 02 14 22 04 290 10.0 14.0   0.9     4    MM  MM 1027.4 -11.1   5.0    MM  1.6   MM    MM
2016 02 14 21 04 280 11.0 14.0   0.9     4    MM  MM 1026.5 -11.3   5.1    MM  1.6   MM    MM
2016 02 14 20 04 280  9.0 12.0   0.7     3    MM  MM 1026.2 -12.2   5.0    MM  1.6   MM    MM
2016 02 14 19 04  MM  7.0 11.0   0.9    11    MM  MM 1025.7 -12.5   5.0    MM  1.6   MM    MM
2016 02 14 18 04  MM  6.0  8.0   0.7     3    MM  MM 1025.8 -13.6   5.0    MM  1.6   MM    MM
2016 02 14 17 04  MM  6.0  8.0   0.6     3    MM  MM 1026.0 -14.4   5.0    MM  1.6   MM    MM
2016 02 14 16 04  MM  5.0  9.0    MM    MM    MM  MM 1026.4 -15.4   5.0    MM  1.6   MM    MM
2016 02 14 15 04  50  6.0  8.0    MM    MM    MM  MM 1026.3 -16.4   5.0    MM  1.6   MM    MM
2016 02 14 14 04  60  6.0  8.0   1.0     3    MM  MM 1025.8 -17.3   5.0    MM  1.6   MM    MM
2016 02 14 13 04  60  6.0  7.0   0.8     3    MM  MM 1025.6 -18.3   5.0    MM  1.6   MM    MM
2016 02 14 12 04  60  7.0  9.0   0.8     4    MM  MM 1024.2 -18.6   5.0    MM  1.6   MM    MM
2016 02 14 11 04  60  7.0  8.0   1.2     4    MM  MM 1022.6 -18.7   5.0    MM  1.6   MM    MM
2016 02 14 10 04 270  7.0  9.0   1.0     4    MM  MM 1021.1 -18.1   5.0    MM  1.6   MM    MM
2016 02 14 09 04 260  8.0 10.0   0.8     4    MM  MM 1019.9 -18.7   5.0    MM  1.6   MM    MM
2016 02 14 08 04 260  9.0 11.0   1.2     4    MM  MM 1019.2 -18.9   5.0    MM  1.6   MM    MM
2016 02 14 07 04 250  8.0 11.0   0.8     4    MM  MM 1019.1 -19.3   5.0    MM  1.6   MM    MM
2016 02 14 06 04 250  8.0 11.0   1.2     4    MM  MM 1018.7 -19.2   5.0    MM  1.6   MM    MM
2016 02 14 05 04 250  8.0 11.0   1.3     4    MM  MM 1018.4 -18.9   5.0    MM  1.4   MM    MM
